ID2,municipality,urban,pi_lowincome_1981_1984,pi_lowincome_1985_1989,pi_lowincome_1990_1994,pi_lowincome_1995_1999,pi_lowincome_2000_2004,pi_lowincome_2005_2009,pi_lowincome_2010_2014,pi_basiceducation_1981_1984,pi_basiceducation_1985_1989,pi_basiceducation_1990_1994,pi_basiceducation_1995_1999,pi_basiceducation_2000_2004,pi_basiceducation_2005_2009,pi_basiceducation_2010_2014,pi_notemployed_1981_1984,pi_notemployed_1985_1989,pi_notemployed_1990_1994,pi_notemployed_1995_1999,pi_notemployed_2000_2004,pi_notemployed_2005_2009,pi_notemployed_2010_2014,pi_manuallabour_1991_1994,pi_manuallabour_1995_1999,pi_manuallabour_2000_2004,pi_manuallabour_2005_2009,pi_manuallabour_2010_2014,ph_overcrowded_1981_1984,ph_overcrowded_1985_1989,ph_overcrowded_1990_1994,ph_overcrowded_1995_1999,ph_overcrowded_2000_2004,ph_overcrowded_2005_2009,ph_overcrowded_2010_2014,ph_nocarowned_2003_2009,ph_nocarowned_2010_2014,ph_oneadult_1981_1984,ph_oneadult_1985_1989,ph_oneadult_1990_1994,ph_oneadult_1995_1999,ph_oneadult_2000_2004,ph_oneadult_2005_2009,ph_oneadult_2010_2014,ph_rentedaccommodation_2000_2009,ph_rentedaccommodation_2010_2014,pi_residentialtransience_1981_19,pi_residentialtransience_1985_19,pi_residentialtransience_1990_19,pi_residentialtransience_1995_19,pi_residentialtransience_2000_20,pi_residentialtransience_2005_20,pi_residentialtransience_2010_20,pi_anycrime_1991_1994,pi_anycrime_1995_1999,pi_anycrime_2000_2004,pi_anycrime_2005_2009,pi_anycrime_2010_2014,pi_foreignborn_1981_1984,pi_foreignborn_1985_1989,pi_foreignborn_1990_1994,pi_foreignborn_1995_1999,pi_foreignborn_2000_2004,pi_foreignborn_2005_2009,pi_foreignborn_2010_2014,pi_anycharlson_1987_1989,pi_anycharlson_1990_1994,pi_anycharlson_1995_1999,pi_anycharlson_2000_2004,pi_anycharlson_2005_2009,pi_anycharlson_2010_2014,population_density_1981_1984,population_density_1985_1989,population_density_1990_1994,population_density_1995_1999,population_density_2000_2004,population_density_2005_2009,population_density_2010_2014,pi_age_grp1_1981_1984,pi_age_grp1_1985_1989,pi_age_grp1_1990_1994,pi_age_grp1_1995_1999,pi_age_grp1_2000_2004,pi_age_grp1_2005_2009,pi_age_grp1_2010_2014,pi_age_grp2_1981_1984,pi_age_grp2_1985_1989,pi_age_grp2_1990_1994,pi_age_grp2_1995_1999,pi_age_grp2_2000_2004,pi_age_grp2_2005_2009,pi_age_grp2_2010_2014,pi_age_grp3_1981_1984,pi_age_grp3_1985_1989,pi_age_grp3_1990_1994,pi_age_grp3_1995_1999,pi_age_grp3_2000_2004,pi_age_grp3_2005_2009,pi_age_grp3_2010_2014,pi_age_grp4_1981_1984,pi_age_grp4_1985_1989,pi_age_grp4_1990_1994,pi_age_grp4_1995_1999,pi_age_grp4_2000_2004,pi_age_grp4_2005_2009,pi_age_grp4_2010_2014,pi_age_grp5_1981_1984,pi_age_grp5_1985_1989,pi_age_grp5_1990_1994,pi_age_grp5_1995_1999,pi_age_grp5_2000_2004,pi_age_grp5_2005_2009,pi_age_grp5_2010_2014
8400005,840,5,26.456788255,26.534958003,28.189013035,26.655072464,26.936141304,25.756556826,25.386511315,41.463414634,39.436831802,39.170955627,38.105235533,35.256955412,32.560296846,30.005743825,36.530025715,35.632319886,38.512569832,37.68115942,38.020833333,36.897556602,41.496751064,14.636985305,14.898550725,10.15625,5.6937906299,5.3327358279,5.6083429896,3.9509290998,3.5040910708,3.2606769449,3.5751656784,3.0497314157,1.9508913555,29.43597192,25.788156797,33.795333795,36.574487065,37.836885679,41.102581996,40.256191289,39.516401759,41.718098415,25.694621463,26.672226856,5.7247631659,5.703080317,4.6750857238,6.6626702064,7.5396149259,5.8249100565,5.4127428523,10.844108319,12.788632327,14.35368755,17.333597464,19.369677988,1.9390843738,2.2141644808,2.1425758173,3.5711400178,4.2736418511,3.6944422038,3.8167324261,10.009813543,10.626163873,10.388405797,11.594202899,12.822237167,13.096571813,43.653287244,42.819187143,41.940660792,40.886397319,41.043401159,40.953212792,41.025753471,23.571698827,21.208146891,19.338322174,18.122323665,18.808853119,18.560942163,17.730896207,20.8758986,19.703749421,18.196140213,17.492122485,15.404426559,13.64039687,14.002737741,28.707907681,30.527696343,30.972823946,28.940777248,27.138832998,26.780672743,25.082534826,13.857359062,13.84045672,15.888144939,19.366567019,22.567404427,23.892877309,22.360898623,12.98713583,14.719950625,15.604568728,16.078209582,16.080482897,17.125110914,20.822932603
8400006,840,5,29.025795141,29.644808743,28.809612519,27.394957983,26.747437092,25.172838337,23.296808004,44.364907608,41.427721594,38.702840187,34.295194048,30.003894081,25.609874623,22.546444898,36.07008761,32.025761124,32.172131148,30.280112045,29.599254427,27.8125,31.319676036,15.226241712,13.986928105,9.8136067102,5.5587121212,5.5645545498,5.8447842075,5.0646227833,4.828682955,4.9781021898,4.8944900352,3.614279366,2.9151943463,21.496499112,19.364288853,32.612890776,33.422818792,34.940279177,33.807106599,35.507665606,35.940246046,36.736487476,21.139572115,21.268492749,7.4606040709,7.3777542513,6.6813509545,7.838447345,7.6559934319,7.3721267343,6.1338549672,13.393205779,16.567667362,18.6920449,18.733638743,18.404097142,1.4880724093,1.7919146825,1.9386610148,2.7427771414,3.9394132247,4.421418458,4.2341630449,8.6193007894,8.8301043219,9.3650793651,9.5992544268,9.8200757576,10.681276798,26.92134589,26.642672596,26.505887698,25.958566441,25.959209774,25.668570137,25.085770495,23.908874741,21.906001984,20.034908366,20.720376734,21.759053013,21.328356288,20.281838535,21.055457544,20.994543651,19.928936542,16.450299096,14.351174187,14.467756468,13.696826024,28.150648155,29.606894841,31.149482608,32.480590556,31.935340164,31.136568413,28.776504675,14.681291708,15.60639881,16.531604538,18.728522337,20.066187234,21.038743725,22.593177927,12.203727851,11.886160714,12.355067947,11.620211277,11.888245402,12.028575106,14.651652838
8400007,840,5,27.260657914,27.35426009,26.58788774,24.787350055,24.257745267,22.986504136,21.18927071,43.479938272,40.883590463,37.409513961,33.195069922,29.482116665,25.050618673,22.510247037,31.696889282,28.451546155,30.064765368,28.451472192,26.516781411,24.934697431,27.512657546,11.048078287,11.079607415,8.8640275387,5.7683935568,5.9248087903,4.1166784286,4.3719896258,4.677389536,4.9883783301,4.9663001064,3.855077637,3.5526776339,20.042697476,16.907539613,27.304469274,30.232978147,31.118314425,30.793594932,29.307934289,30.058211325,32.439491555,17.996664033,17.638864705,5.6998346464,6.4241001565,6.1846549783,5.6473508649,5.4989660718,6.6183348924,6.0896420653,13.479774337,17.81247061,19.652043775,20.044522772,22.414115011,1.8516845813,2.380952381,1.9639934534,3.017704824,3.7321390488,4.5068582626,5.0368731563,7.3947017343,7.9422792864,7.8080697928,8.1540447504,9.1967784066,10.276850156,39.662824097,39.124652184,38.526136359,39.988276587,40.31718607,39.491678559,38.866340515,23.98157348,22.029304029,22.459455438,23.783241345,23.999431293,21.757747297,21.002949853,22.978954024,20.901098901,18.732331498,15.920005734,14.132366532,14.96480151,14.631268437,28.064312167,31.648351648,33.179586371,32.836355817,32.672211559,31.533492997,29.063421829,13.783759371,13.750915751,14.380300551,16.450433661,18.440321319,20.538500617,21.68879056,11.191400957,11.67032967,11.248326142,11.009963443,10.755669297,11.20545758,13.613569322
8400008,840,5,30.847338936,32.643470402,31.943576466,29.084191079,28.062341301,27.302170868,25.213111873,55.789998339,51.171465206,47.594829413,41.203477581,36.218487395,32.137016173,29.239021729,38.095238095,35.896972436,36.78243014,34.019530219,32.422730059,32.090662466,34.159416469,13.415041783,14.049441365,10.480693459,5.6445261223,6.1516829247,4.7984302533,4.9852548799,4.9205252246,5.2229646802,4.4565217391,3.743533896,3.3641603002,23.872198379,20.690571049,36.622691293,36.380978335,38.229780396,38.483071181,38.634848687,38.825732246,39.867197875,22.219254907,23.758300133,5.481767689,6.1719700365,6.1662547158,6.9027921406,5.9418050727,6.355549826,6.5808204995,13.272072755,14.915202907,16.042289129,18.098859316,20.666969147,1.0488713232,1.2627781118,1.5027570745,2.0562770563,2.5001506115,3.0538022242,4.3610117062,10.229488526,10.15980716,9.6771355679,10.279310043,11.201540212,12.408823271,29.653431312,29.98360305,29.754927802,29.987419913,29.928425513,29.993320153,29.727844748,20.840617162,19.903788334,19.917590741,20.586820587,21.362732695,20.949804629,19.791350761,19.844949457,19.789536981,18.711749379,16.696729197,14.675582866,14.637811843,15.600169831,25.902561374,27.955502105,29.746106768,30.747955748,29.98373396,29.29365795,26.930308728,17.405183552,15.947083584,15.221474883,16.756854257,18.681848304,20.186354073,20.543458482,16.006688455,16.404088996,16.403078228,15.211640212,15.296102175,14.932371506,17.134712197
8400009,840,5,30.440858849,32.122093023,32.105750437,30.640895219,29.157314834,28.457886045,26.54161053,55.784671533,53.317922219,49.144194065,43.354897287,38.689378323,33.568225496,29.198249173,41.209349593,38.745847176,40.139903302,37.090539166,33.197306672,30.29521057,31.844559585,14.62288353,15.16785351,11.283411549,7.0706028076,7.8031088083,6.2560526825,6.3846273051,5.7928703135,6.7013463892,6.4145744029,5.5598816384,4.3552123552,21.728206249,19.397737695,33.73655914,35.822494262,38.386457221,38.952337445,39.097973488,40.107115532,41.118923876,24.751870515,24.915927851,7.3942441054,7.7254451465,7.5778776051,7.0611382351,8.5137400685,8.3521774017,8.1303221029,14.153082155,14.992218572,16.583355257,18.763066202,21.981587023,0.9672437617,1.2220646817,1.020755359,1.653004539,2.9970366379,3.4370990614,4.365489224,11.395912712,10.060693344,10.762970498,11.640481534,12.190338563,11.668393782,30.191587997,29.075287937,28.846548173,28.979479828,29.1480944,29.069690776,28.510111385,21.124928879,20.261967457,21.075195645,21.644875008,23.201778017,22.479573232,21.469393376,21.141185077,21.531294308,20.449132358,18.548878802,16.534213362,17.448848673,17.427528748,23.173209786,24.333265816,26.457978904,29.083395434,30.125269397,30.420690121,29.284583075,18.068763716,16.629532105,14.467505954,15.15479981,16.527478448,17.151732055,18.212490532,16.491912542,17.243940315,17.550187138,15.568050945,13.611260776,12.499155919,13.606004269
8400010,840,5,30.43302851,30.141807266,30.343628554,29.666229707,29.679037111,29.08310885,27.956349206,56.766558504,53.105298457,49.623317278,45.063001145,41.209029737,37.442636629,33.209838427,37.871253864,36.172635065,39.057066885,40.199637024,38.495486459,37.184475706,39.265873016,14.433516413,13.78302077,10.641925777,5.5572183977,6.0615079365,4.3731193581,4.1731547804,4.1903300077,4.3350817649,4.4346235904,3.9779499404,3.4878651359,27.599283683,24.978367465,34.977041326,37.05019305,38.493088258,38.813481775,39.591218774,41.87720329,44.245745601,26.906732275,29.21834439,7.5403625868,7.2268175882,7.5102344622,7.3278113574,8.0444639462,9.3567251462,7.9104260579,12.45262588,14.24987022,15.654286706,18.006843456,20.753109559,0.6094464195,0.8872508873,1.3321244246,1.7170947864,3.4322439491,4.7612624764,5.8310626703,11.429552085,11.525874412,11.826981246,13.009027081,12.950214507,14.642857143,33.657512891,33.394567296,32.678994299,32.920599756,33.335178368,33.795721407,33.459189573,20.687320129,19.983619984,19.31231692,19.975074431,21.208806235,21.162665228,20.040871935,22.312510581,21.014196014,19.096108244,16.748597937,15.315192124,16.360938764,15.899182561,24.437108515,25.252525253,26.991212163,27.646610815,27.710925749,27.171567305,26.021798365,16.34501439,17.014742015,16.648068071,17.468669944,17.229591139,17.689506339,19.366485014,16.218046386,16.734916735,17.952294602,18.161046874,18.535484753,17.615322363,18.671662125
8460001,846,5,24.386252046,25.843464008,24.453760163,24.689705524,25.429071804,24.070317782,23.328544591,38.357705287,38.477680275,38.247011952,38.405277499,37.037511202,34.596258584,30.933697259,45.383638672,42.784982935,45.630081301,45.862740326,44.133099825,43.38517016,45.707656613,12.712397734,13.251399367,8.7682428488,4.124408384,5.0049718263,2.9599387599,2.9216984807,3.9478516342,4.1786226686,3.904109589,2.8345418589,2.374880459,33.960280374,30.870588235,41.118421053,43.781286099,44.585755814,47.162563297,45.49006285,47.102743061,49.28627451,38.139110226,39.294117647,4.8705460138,5.3136314708,5.5228483319,6.3333333333,6.7464446757,5.0725252354,5.8365432926,13.928182807,15.150564617,14.818218954,15.932604197,17.246335154,1.0309278351,1.380129787,1.9192183547,2.8400471937,4.3464025538,4.538893344,4.6204881131,14.7566719,14.100609756,16.15964955,17.536485698,18.109082714,17.666556182,423.44198254,439.41641108,460.28158588,476.31897219,490.55247123,500.57952698,508.27292493,20.085318166,20.382049173,20.32626712,19.39996629,19.849390194,18.612670409,17.5657531,23.213650907,19.842793163,17.630637704,16.357660543,14.103298682,13.680834002,14.651291367,22.846308804,26.341285074,29.102329233,29.319062869,27.99377916,26.222935044,25.013821973,13.508709563,12.750205648,12.876210416,14.840721389,18.097732668,20.882117081,21.388515915,20.346012561,20.683666941,20.064555526,20.082588909,19.955799296,20.601443464,21.380617645
8460002,846,5,32.854247282,29.142072752,27.53156403,22.517773964,23.435175649,24.483218493,22.939185501,38.208168643,36.791248861,36.209380503,36.070255605,32.373373753,29.927955592,27.248888382,45.847910145,43.515850144,45.336253543,45.721990684,45.508639432,46.721493665,49.929031554,8.4525148642,8.2005393479,5.8359079986,2.7450544565,3.1335298613,2.871927555,3.6511944067,3.9831902065,3.6642819752,3.5192563081,3.2683947834,2.7500755515,38.155658774,36.04022816,49.717804002,48.269267546,49.638467101,49.138525155,48.542894565,49.968503937,51.966376464,44.943008509,45.827078955,5.4538320691,6.0671088568,5.5865393705,7.477494029,7.0509476613,7.6844955992,6.8467129171,10.235900217,13.629691759,13.253617363,15.142968294,17.696018159,1.6559565002,1.8838158872,2.6020637057,3.4764470711,4.5360824742,4.9979879276,4.8821015984,9.3226022803,10.680237052,12.184358911,15.688293855,17.715047788,18.178840485,533.29125044,568.45935356,587.55073434,606.62159762,639.23858232,655.05120009,666.24036926,21.49036085,19.747587231,17.397936294,17.10411959,17.921649485,17.247484909,16.339610698,16.942659417,17.854491463,17.514580529,16.026420998,13.863917526,13.054325956,13.934166799,29.720711814,30.308092056,30.21982952,26.725186859,24.420618557,23.597585513,22.155404336,14.95304004,14.532293987,16.303275011,19.763601599,21.773195876,22.808853119,21.854723849,16.893227879,17.557535264,18.564378645,20.380670954,22.020618557,23.291750503,25.716094319
8460003,846,4,24.101876676,22.502014504,22.481779107,22.701298701,23.481848185,22.774358204,22.600706714,37.037037037,37.880918894,36.142625608,32.282747313,28.854625551,24.108918464,21.503824506,37.184986595,32.070910556,32.629415063,31.203463203,30.940594059,29.515087825,33.159010601,13.205365402,13.194805195,11.072607261,6.4855126858,6.2049469965,4.7866419295,4.8149178959,4.8728813559,4.9329623071,4.7098810391,4.4861524376,3.0704521556,23.138471587,20.467836257,37.467795363,37.210584344,40.356861716,39.632611978,39.889129911,38.409551701,39.745196324,32.673497904,30.576441103,6.1089428135,6.7822539521,6.8680969912,7.8023725083,6.2638258237,6.0223204885,5.6607418856,14.674422969,15.746096009,15.431228861,15.739062904,19.490822972,1.4483725276,2.1306987263,2.4710153414,3.784749358,3.6379291788,4.0488997555,5.5196871874,9.3489148581,7.9798168567,7.9826839827,9.6204620462,9.9534604414,10.374558304,387.12982014,405.09299558,411.77158006,431.9632884,448.22068394,493.88958779,530.35319737,25.432175674,23.461492679,22.239138072,22.786647315,23.625013454,24.4400978,23.206328999,24.79364585,25.30651113,24.019205996,19.828067433,15.993972662,14.2200489,15.613349095,28.469085812,31.067730032,32.790724909,32.399240817,32.095576364,31.64792176,30.199145221,11.135337175,11.153434115,13.327087481,18.588813219,20.546765687,19.814180929,18.586887333,10.16975549,9.0108320438,7.6238435414,6.3972312158,7.738671833,9.8777506112,12.394289352
8460004,846,4,22.730432365,23.183599638,22.519959622,23.966942149,24.480800203,22.921672273,24.769323854,33.283645656,34.029227557,33.081264108,33.41851779,31.027918782,28.319250397,26.921259843,44.523213789,43.770096463,44.214003854,44.097433667,42.943121132,43.285016417,48.578127363,10.936252708,11.483253589,8.2648130881,4.8530471691,5.3395855393,3.5740740741,3.0050505051,3.4172874542,4.115415565,4.2512619181,3.638332431,2.9870260485,34.290540541,33.043478261,40.812948317,46.614291059,48.568423513,48.334854015,47.911794186,49.47000212,52.903548226,44.463151035,48.635682159,5.8281325012,8.4563195076,8.7513412017,10.418960047,8.0938637219,7.9514580692,8.3270469448,14.787154593,16.904605022,16.666666667,16.796129736,18.934299017,0.9965258731,2.7156231326,3.4348995808,5.5061312816,5.7306421152,6.0503913615,7.7780229479,11.361426256,11.608699642,11.866028708,13.64753751,14.174741731,15.572530631,864.81878341,954.13686828,1010.433975,1051.9830999,1071.1630529,1106.7201594,1146.0429279,16.767233498,15.901998539,16.192204217,17.894926665,17.776203966,16.151516883,14.695498676,24.894861949,25.788460262,24.632421948,21.06876653,19.009678942,18.516825687,17.486760812,22.755531176,23.989110949,26.246637052,27.260158692,27.077431539,24.938581957,23.957413945,16.483817883,14.992364385,14.615529,16.632603991,18.537535411,20.002285323,20.349735216,19.098555495,19.328065865,18.313207783,17.143544121,17.599150142,20.39079015,23.51059135
8460005,846,4,25.177993528,25.170204245,21.434071222,21.871802028,21.637265711,20.910296067,21.354390181,30.276784033,30.745425188,30.391459075,28.563761271,27.439085032,24.932851718,24.383732313,42.644585328,40.626563908,43.060635226,40.580519118,38.971061093,39.563642788,43.298173399,9.8691319486,9.7311377803,7.0188332568,4.3370726968,4.4850355887,3.4353294537,3.3269542176,3.314679294,3.7256220578,3.5836177474,3.1857944901,3.1901688183,32.363436728,29.587552482,42.191011236,42.778422274,44.094915254,44.58273287,43.468087872,41.899298917,44.196097802,38.215986613,38.046431218,3.9524245197,4.4770773639,5.2993332875,8.7940034801,5.0967656416,6.3665097078,5.6322056322,10.793395087,13.31356329,14.16582485,14.747276029,15.84396646,1.2984808623,1.8614340434,2.2458093327,5.0222584488,5.5278574099,6.3545150502,7.5828250209,12.995376486,13.349374398,13.108196111,13.62425356,14.194859111,15.444644542,513.34485641,518.94374366,538.52048308,555.9857125,559.28473466,573.327737,582.81118896,22.176016295,20.946172972,19.823959614,19.65640479,19.799326935,19.635147461,17.982298768,18.874649919,17.545863853,17.901753932,18.076368424,16.427770161,15.25083612,16.020810908,27.717898668,29.635105168,29.415571808,28.622484168,27.259130001,25.941015506,24.674082048,13.570398031,13.574356562,14.756326451,17.292620227,20.528480618,22.353298875,21.666068652,17.661037087,18.298501445,18.102388195,16.35212239,15.985292285,16.819702037,19.656739624
8460006,846,4,24.452615745,24.901237819,23.577533578,26.713921808,26.656610279,27.656024029,29.139748385,38.710585586,38.150738151,37.333333333,37.69878391,36.84969362,36.179535765,34.791466922,54.848940077,52.526980784,54.505494505,54.923025806,52.462019179,50.96228724,52.776518586,12.273764259,12.448776166,8.7921560177,5.0283680053,5.2470534905,3.9585097375,3.2056419298,2.729130181,3.2991101985,4.3957521172,4.1839844832,3.5680369014,45.938619421,42.478586724,47.768698931,53.223010244,57.114142139,57.025016903,56.084232973,58.095238095,59.796573876,56.783141453,56.93254818,6.3057558353,8.7421686747,9.0066954049,11.906984639,8.4789268858,9.117938553,11.324768841,15.41531554,16.624567312,15.872576177,18.205705706,20.865561694,1.1592505855,2.2899353647,2.9840388619,6.5222623345,7.6857053683,8.9441776238,10.415206045,14.986910995,14.346764347,15.716026138,16.312897317,16.93180554,16.432456936,724.92605628,735.51910446,783.00612064,846.63755568,870.30871584,862.52368681,871.94642656,13.407494145,12.603878116,13.055170021,14.247894103,15.496254682,16.101094402,15.400794578,23.220140515,24.349030471,25.138792505,21.259526675,19.857990012,18.959137076,21.874269689,19.051522248,21.754385965,23.360513532,25.952667469,25.936329588,26.037319896,24.546233544,20.878220141,17.28531856,14.04406662,14.119534697,14.637952559,16.604991733,17.215860404,23.442622951,24.007386888,24.401457321,24.420377056,24.071473159,22.297456893,20.962841785
8460007,846,5,23.303670745,20.416124837,20.71594299,22.994652406,22.314578005,22.940176225,24.96210973,29.08438061,28.036147234,28.020228507,27.282396738,24.53145917,22.796208531,20.40721888,33.370411568,29.55600966,33.526682135,34.597309998,33.00831202,34.394805998,41.376174598,12.618556701,12.283260412,9.3190537084,5.6577523574,5.6077599273,6.0449050086,4.8718670797,5.3627760252,5.6702377842,5.1230027898,4.2211799556,2.5185895898,20.36645525,15.931959751,26.275182169,30.668157674,31.515783981,31.0623858,33.367114264,33.013530135,34.571154768,23.589615577,25.610924772,4.0339302545,4.6700507614,4.4307546499,4.0297294159,2.9483177246,2.8633854646,2.6688516914,11.15826702,12.425295344,12.463566967,14.144252643,15.92263876,0.9775338707,1.4489366674,1.8346620072,2.7654267433,2.4395580352,2.8712871287,3.3608753908,6.9110576923,7.9052038449,8.7506076811,10.214194373,11.933838306,12.564413459,361.0503458,424.37566275,453.40596731,456.66651365,452.65257056,450.10086226,443.49676856,25.158634883,24.08272961,22.93327509,21.971586596,21.179302046,17.788778878,15.710138455,22.740524781,22.633792942,18.412143715,15.540613816,14.035663494,14.433443344,13.744975435,29.343165838,32.168731012,34.585562957,33.098362434,30.871895854,27.414741474,23.794104511,12.279197393,10.65669549,12.26384187,16.657629324,20.041570944,24.103410341,24.67619473,10.478477105,10.458050946,11.805176368,12.73180783,13.871567662,16.259625963,22.074586869
8460008,846,5,25.904421617,26.35335074,26.6048747,25.485336638,27.218234877,25.850549113,25.939706887,32.040851653,31.967515688,31.734603456,30.245338567,30.987026648,29.707353062,26.883926458,47.834821429,46.867386008,49.991417782,48.58323007,48.907642559,49.704323785,53.257403189,10.739549839,10.855018587,6.9800457449,3.2639582213,4.0850417616,3.8270839789,3.0492849545,3.017641597,3.0425508027,3.350264779,2.929708083,2.1060201356,39.942465147,36.55715894,46.918852959,48.688182029,50.615595075,50.848214286,49.935760171,51.76301763,53.361989561,42.961876833,44.877699314,4.700213287,5.1625118334,6.0045439792,8.1390148853,7.4669128963,6.5042107149,5.7708559701,12.496606642,12.884177575,14.149257834,15.985873259,17.880973243,1.7014228713,2.0194647202,1.7557959815,4.4201926594,6.2492706267,5.3924914676,5.4259076959,12.451249458,13.559903879,14.812061132,16.294660462,16.842024422,17.775246773,848.66997831,840.34490835,826.74745045,838.36985022,876.10779392,898.54905274,882.7424319,17.857411729,14.9756691,14.380216383,14.303133764,15.089275295,14.635949943,14.083038972,20.439659715,20.535279805,19.505409583,17.875868796,16.250437624,15.858930603,14.372575135,26.311827147,27.378345499,26.516228748,25.11888794,23.987629828,22.827076223,21.558862702,15.109538508,15.194647202,16.871715611,20.570662114,22.085424204,21.962457338,20.782905785,20.2815629,21.916058394,22.726429675,22.131447384,22.587233049,24.715585893,29.202617407
8460009,846,4,29.722373435,31.61262336,32.428097936,30.896102532,29.337839265,29.351391387,28.107559614,55.0248376,50.501442506,47.575230042,42.962451048,38.189894503,34.451486014,30.285893811,37.13780438,33.965947294,36.544424249,34.58346465,33.752244165,33.583747752,35.585996956,14.381003202,14.581363589,10.391804837,5.9993651465,6.8290208016,4.7019311503,5.5262289673,5.9190031153,6.1307020382,4.9460286773,3.6746692798,3.0097817908,23.182441701,19.572048481,33.542450857,34.104330709,36.027263875,36.180499597,37.401890117,38.253638254,41.224001197,22.943341869,26.066137962,5.4419284149,6.1646917654,5.6450363946,5.7881018093,5.8164684072,6.8983957219,7.7950675279,15.913954274,18.15879906,18.785350023,20.955949552,23.791283623,1.2845934994,1.54020065,1.801737133,2.3997741389,2.8546712803,3.914539719,5.7647058824,10.514865845,9.996792473,9.6333648492,10.286197064,12.19976722,13.61745307,29.924919028,29.219296845,28.752542122,29.242980166,28.630719056,28.791661563,29.823346438,20.450038796,20.192171824,20.335941426,21.950875212,22.253460208,21.551476914,18.698961938,21.510475041,20.934011587,19.359701385,16.516092603,14.374279123,14.876684829,18.332179931,25.967755841,26.812208563,27.952049386,28.613777527,28.626009227,29.186980212,27.806228374,17.363565825,16.998728275,17.364151891,19.254658385,20.797289504,20.045884715,19.667820069,14.708164497,15.062879751,14.988155911,13.664596273,13.948961938,14.33897333,15.494809689
8460010,846,4,31.495923431,33.968342905,32.883317261,31.652077254,30.616980617,30.248865668,29.229701596,58.957415565,53.377785576,49.618320611,44.97513937,38.594994312,33.606325897,29.883753898,34.601769912,32.292396023,33.7512054,32.402389885,31.081081081,30.606352262,32.856944637,15.039532485,15.311935529,12.244062244,7.5347174481,8.0616067712,5.7978867516,4.9663299663,5.8423624389,5.4065559813,4.5378850958,4.1666666667,3.1054606086,22.180787589,19.331395349,30.997304582,33.103736172,34.147368421,35.357596276,34.994807892,34.681475272,37.209302326,20.340043809,21.906146179,5.5312610803,7.2072072072,5.6532911643,6.3953488372,5.7738495533,6.6270922538,6.2308981564,12.997231531,15.419073441,17.292271935,19.82358403,22.379735069,0.5123635554,1.212340541,1.579331751,1.9232522104,2.895302976,3.8014879332,4.6143827333,9.3050373134,9.9049455848,9.2538557732,9.7324597325,10.54585453,11.502705703,26.532616077,26.129535572,25.893239195,25.935079928,26.373027686,26.05398581,25.415985527,19.948763644,19.786483308,21.453350374,22.677969192,22.86661886,21.829069134,19.936738301,22.655379817,22.790192708,19.152820887,17.464223863,16.959483686,16.530575213,16.615499116,24.961015816,26.07436895,28.583165967,29.395679519,29.903191108,30.393757939,28.123546376,18.077522834,16.692300733,16.012415556,16.826178106,17.542129796,19.04373072,20.755419109,14.357317888,14.656654302,14.798247216,13.635949321,12.728576551,12.202866993,14.568797097
8460011,846,5,32.16765873,33.523173606,31.806058297,28.97743367,27.435849758,25.904486252,25.321359394,54.228436658,50.103645897,45.814157353,41.74588572,36.140962339,29.684171529,26.599873635,36.113861386,32.852375344,34.339874262,30.960249268,27.951292062,24.692474674,27.918647649,15.300416419,15.107166462,12.186279978,7.2811143271,8.2232787463,6.0011322891,5.8806146572,6.24,7.3385088619,5.124910778,3.8589672404,3.5230352304,20.539789641,15.809369515,31.430175964,32.639906241,35.388623535,35.866084425,36.214986492,36.937061011,36.114486297,20.638029943,20.534629405,5.4241435563,5.9398744632,4.982587731,5.637238742,5.4582381315,5.6904495082,5.2292395507,15.822469898,18.684042213,19.809463822,21.647147714,22.586080586,0.857449089,1.0195933911,1.2879768287,1.5178085505,1.8357830116,2.0695221076,3.1913068344,10.568181818,10.535340065,10.329525068,9.3976575572,9.5242402315,10.468392323,27.456204538,27.377480473,27.285972149,27.812062323,28.487166448,29.172995568,29.402291179,22.155871995,22.265217124,22.542675787,24.363548407,25.028038487,23.704386926,21.933085502,22.622875517,22.474049506,20.533678437,17.445727762,16.634201051,18.037701043,17.557906777,25.241157556,27.191204471,29.54335367,32.121908448,32.766660764,31.440594916,30.506148127,17.141325984,15.066642098,14.457385838,14.972485941,16.427601676,18.573816798,20.29739777,12.838768948,13.002886801,12.922906267,11.096329443,9.1434980225,8.2435003171,9.7054618244
